property_id,check_in_date,room_category,successful_bookings,capacity
13260,02-Jun-22,HRT2,21,40
12260,02-Jun-22,HRT2,18,45
14261,02-Jun-22,HRT2,18,45
14263,02-Jun-22,HRT2,17,45
14262,02-Jun-22,HRT3,15,29
14261,02-Jun-22,HRT3,11,29
13262,02-Jun-22,HRT3,13,29
12258,02-Jun-22,HRT3,10,27
12262,02-Jun-22,HRT3,10,27
14259,02-Jun-22,HRT3,11,27
11259,02-Jun-22,HRT3,16,32
11258,02-Jun-22,HRT3,4,8
11260,02-Jun-22,HRT3,8,20
11262,02-Jun-22,HRT3,8,18
12259,02-Jun-22,HRT3,8,16
13259,02-Jun-22,HRT3,8,23
14258,02-Jun-22,HRT3,8,21
13261,02-Jun-22,HRT3,14,25
12261,02-Jun-22,HRT3,9,19
12263,02-Jun-22,HRT3,9,16
13263,02-Jun-22,HRT3,9,23
11261,02-Jun-22,HRT3,10,21
11263,02-Jun-22,HRT3,10,20
12260,02-Jun-22,HRT3,10,25
14260,02-Jun-22,HRT3,10,19
12264,02-Jun-22,HRT3,10,24
13260,02-Jun-22,HRT3,12,24
13258,02-Jun-22,HRT3,11,26
11260,02-Jun-22,HRT4,2,7
11262,02-Jun-22,HRT4,2,6
12258,02-Jun-22,HRT4,2,6
14261,02-Jun-22,HRT4,2,7
11258,02-Jun-22,HRT4,2,3
13261,02-Jun-22,HRT4,4,9
12260,02-Jun-22,HRT4,5,13
11261,02-Jun-22,HRT4,6,10
12264,02-Jun-22,HRT4,6,17
14259,02-Jun-22,HRT4,1,3
13260,02-Jun-22,HRT4,7,15
14260,02-Jun-22,HRT4,8,16
13259,02-Jun-22,HRT4,6,19
12263,02-Jun-22,HRT4,8,19
14262,02-Jun-22,HRT4,8,14
12259,02-Jun-22,HRT4,8,14
13258,02-Jun-22,HRT4,10,20
13262,02-Jun-22,HRT4,10,20
13263,02-Jun-22,HRT4,8,18
11263,02-Jun-22,HRT4,10,18
11259,02-Jun-22,HRT4,9,18
12262,02-Jun-22,HRT4,3,6
14263,02-Jun-22,HRT4,3,6
14258,02-Jun-22,HRT4,3,7
12261,02-Jun-22,HRT4,3,4
14263,03-Jun-22,HRT3,15,29
13260,03-Jun-22,HRT1,18,30
14262,03-Jun-22,HRT1,15,30
14263,03-Jun-22,HRT1,12,30
12258,03-Jun-22,HRT1,8,19
11258,03-Jun-22,HRT1,8,19
12260,03-Jun-22,HRT1,17,40
14258,03-Jun-22,HRT1,13,40
14260,03-Jun-22,HRT1,11,26
12261,03-Jun-22,HRT1,14,26
11260,03-Jun-22,HRT1,14,34
11261,03-Jun-22,HRT1,9,18
11262,03-Jun-22,HRT1,12,31
11263,03-Jun-22,HRT1,20,41
12259,03-Jun-22,HRT1,18,32
12262,03-Jun-22,HRT1,8,20
12263,03-Jun-22,HRT1,12,25
13258,03-Jun-22,HRT1,7,15
13259,03-Jun-22,HRT1,16,42
13261,03-Jun-22,HRT1,20,33
13262,03-Jun-22,HRT1,20,38
13263,03-Jun-22,HRT1,10,27
14259,03-Jun-22,HRT1,10,24
14261,03-Jun-22,HRT1,17,36
12264,03-Jun-22,HRT1,5,16
14262,03-Jun-22,HRT2,13,23
13263,03-Jun-22,HRT2,14,29
12261,03-Jun-22,HRT2,16,36
12258,03-Jun-22,HRT2,20,50
11262,03-Jun-22,HRT2,18,43
11261,03-Jun-22,HRT2,14,24
11258,03-Jun-22,HRT2,13,22
14260,03-Jun-22,HRT2,18,38
11263,03-Jun-22,HRT2,22,38
11259,03-Jun-22,HRT2,22,41
14259,03-Jun-22,HRT2,17,41
14258,03-Jun-22,HRT2,15,39
12259,03-Jun-22,HRT2,21,39
11260,03-Jun-22,HRT2,13,34
13262,03-Jun-22,HRT2,18,34
13259,03-Jun-22,HRT2,16,44
12263,03-Jun-22,HRT2,23,44
12262,03-Jun-22,HRT2,9,30
13258,03-Jun-22,HRT2,11,30
12264,03-Jun-22,HRT2,14,40
13261,03-Jun-22,HRT2,18,40
13260,03-Jun-22,HRT2,20,40
12260,03-Jun-22,HRT2,18,45
14261,03-Jun-22,HRT2,18,45
14263,03-Jun-22,HRT2,21,45
11259,03-Jun-22,HRT1,16,30
14262,03-Jun-22,HRT3,12,29
14261,03-Jun-22,HRT3,13,29
13262,03-Jun-22,HRT3,15,29
12258,03-Jun-22,HRT3,11,27
12262,03-Jun-22,HRT3,9,27
14259,03-Jun-22,HRT3,12,27
11259,03-Jun-22,HRT3,19,32
11258,03-Jun-22,HRT3,4,8
11262,03-Jun-22,HRT3,7,18
12263,03-Jun-22,HRT3,7,16
12264,03-Jun-22,HRT3,7,24
12259,03-Jun-22,HRT3,8,16
13259,03-Jun-22,HRT3,8,23
14258,03-Jun-22,HRT3,8,21
13261,03-Jun-22,HRT3,13,25
11260,03-Jun-22,HRT3,9,20
12260,03-Jun-22,HRT3,10,25
13263,03-Jun-22,HRT3,10,23
12261,03-Jun-22,HRT3,12,19
13258,03-Jun-22,HRT3,12,26
13260,03-Jun-22,HRT3,12,24
14260,03-Jun-22,HRT3,12,19
11261,03-Jun-22,HRT3,11,21
11263,03-Jun-22,HRT3,11,20
11260,03-Jun-22,HRT4,2,7
11262,03-Jun-22,HRT4,2,6
12262,03-Jun-22,HRT4,2,6
14258,03-Jun-22,HRT4,2,7
14259,03-Jun-22,HRT4,2,3
11258,03-Jun-22,HRT4,2,3
11261,03-Jun-22,HRT4,4,10
13261,03-Jun-22,HRT4,4,9
12264,03-Jun-22,HRT4,5,17
12260,03-Jun-22,HRT4,6,13
13260,03-Jun-22,HRT4,8,15
14260,03-Jun-22,HRT4,9,16
13259,03-Jun-22,HRT4,6,19
12263,03-Jun-22,HRT4,11,19
14262,03-Jun-22,HRT4,7,14
12259,03-Jun-22,HRT4,7,14
13258,03-Jun-22,HRT4,9,20
13262,03-Jun-22,HRT4,8,20
13263,03-Jun-22,HRT4,8,18
11263,03-Jun-22,HRT4,9,18
11259,03-Jun-22,HRT4,11,18
12258,03-Jun-22,HRT4,3,6
14263,03-Jun-22,HRT4,3,6
14261,03-Jun-22,HRT4,3,7
12261,03-Jun-22,HRT4,3,4
11259,04-Jun-22,HRT1,24,30
13260,04-Jun-22,HRT1,21,30
14262,04-Jun-22,HRT1,22,30
14263,04-Jun-22,HRT1,18,30
12258,04-Jun-22,HRT1,11,19
11258,04-Jun-22,HRT1,17,19
12260,04-Jun-22,HRT1,23,40
14258,04-Jun-22,HRT1,20,40
14260,04-Jun-22,HRT1,20,26
12261,04-Jun-22,HRT1,19,26
11260,04-Jun-22,HRT1,21,34
11261,04-Jun-22,HRT1,15,18
11262,04-Jun-22,HRT1,17,31
11263,04-Jun-22,HRT1,28,41
12259,04-Jun-22,HRT1,26,32
12262,04-Jun-22,HRT1,9,20
12263,04-Jun-22,HRT1,20,25
13258,04-Jun-22,HRT1,8,15
13259,04-Jun-22,HRT1,20,42
13261,04-Jun-22,HRT1,24,33
13262,04-Jun-22,HRT1,27,38
13263,04-Jun-22,HRT1,14,27
14259,04-Jun-22,HRT1,14,24
14261,04-Jun-22,HRT1,21,36
12264,04-Jun-22,HRT1,8,16
14262,04-Jun-22,HRT2,15,23
13263,04-Jun-22,HRT2,18,29
12261,04-Jun-22,HRT2,28,36
12258,04-Jun-22,HRT2,31,50
11262,04-Jun-22,HRT2,24,43
11261,04-Jun-22,HRT2,20,24
11258,04-Jun-22,HRT2,16,22
14260,04-Jun-22,HRT2,30,38
11263,04-Jun-22,HRT2,25,38
11259,04-Jun-22,HRT2,34,41
14259,04-Jun-22,HRT2,26,41
14258,04-Jun-22,HRT2,19,39
12259,04-Jun-22,HRT2,26,39
11260,04-Jun-22,HRT2,20,34
13262,04-Jun-22,HRT2,27,34
13259,04-Jun-22,HRT2,23,44
12263,04-Jun-22,HRT2,32,44
12262,04-Jun-22,HRT2,14,30
13258,04-Jun-22,HRT2,17,30
12264,04-Jun-22,HRT2,22,40
13261,04-Jun-22,HRT2,28,40
13260,04-Jun-22,HRT2,30,40
12260,04-Jun-22,HRT2,25,45
14261,04-Jun-22,HRT2,27,45
14263,04-Jun-22,HRT2,29,45
14263,04-Jun-22,HRT3,21,29
14262,04-Jun-22,HRT3,23,29
14261,04-Jun-22,HRT3,16,29
13262,04-Jun-22,HRT3,20,29
12258,04-Jun-22,HRT3,16,27
12262,04-Jun-22,HRT3,13,27
14259,04-Jun-22,HRT3,18,27
11259,04-Jun-22,HRT3,25,32
11258,04-Jun-22,HRT3,6,8
13261,04-Jun-22,HRT3,18,25
11261,04-Jun-22,HRT3,17,21
13260,04-Jun-22,HRT3,18,24
11263,04-Jun-22,HRT3,15,20
11260,04-Jun-22,HRT3,13,20
12259,04-Jun-22,HRT3,13,16
12263,04-Jun-22,HRT3,13,16
12260,04-Jun-22,HRT3,14,25
12261,04-Jun-22,HRT3,14,19
13258,04-Jun-22,HRT3,14,26
11262,04-Jun-22,HRT3,10,18
13263,04-Jun-22,HRT3,12,23
14258,04-Jun-22,HRT3,12,21
14260,04-Jun-22,HRT3,12,19
13259,04-Jun-22,HRT3,11,23
12264,04-Jun-22,HRT3,11,24
14259,04-Jun-22,HRT4,2,3
11258,04-Jun-22,HRT4,2,3
11262,04-Jun-22,HRT4,4,6
14263,04-Jun-22,HRT4,4,6
11260,04-Jun-22,HRT4,4,7
14261,04-Jun-22,HRT4,4,7
13261,04-Jun-22,HRT4,6,9
11261,04-Jun-22,HRT4,8,10
12260,04-Jun-22,HRT4,7,13
12264,04-Jun-22,HRT4,10,17
13260,04-Jun-22,HRT4,11,15
14260,04-Jun-22,HRT4,12,16
13259,04-Jun-22,HRT4,11,19
12263,04-Jun-22,HRT4,13,19
14262,04-Jun-22,HRT4,10,14
12259,04-Jun-22,HRT4,11,14
13258,04-Jun-22,HRT4,13,20
13262,04-Jun-22,HRT4,17,20
13263,04-Jun-22,HRT4,11,18
11263,04-Jun-22,HRT4,14,18
11259,04-Jun-22,HRT4,15,18
12258,04-Jun-22,HRT4,3,6
12262,04-Jun-22,HRT4,3,6
14258,04-Jun-22,HRT4,3,7
12261,04-Jun-22,HRT4,3,4
11259,05-Jun-22,HRT1,29,30
13260,05-Jun-22,HRT1,26,30
14262,05-Jun-22,HRT1,27,30
14263,05-Jun-22,HRT1,20,30
12258,05-Jun-22,HRT1,14,19
11258,05-Jun-22,HRT1,17,19
12260,05-Jun-22,HRT1,27,40
14258,05-Jun-22,HRT1,25,40
14260,05-Jun-22,HRT1,25,26
12261,05-Jun-22,HRT1,22,26
11260,05-Jun-22,HRT1,24,34
11261,05-Jun-22,HRT1,17,18
11262,05-Jun-22,HRT1,24,31
11263,05-Jun-22,HRT1,37,41
12259,05-Jun-22,HRT1,31,32
12262,05-Jun-22,HRT1,12,20
12263,05-Jun-22,HRT1,24,25
13258,05-Jun-22,HRT1,11,15
13259,05-Jun-22,HRT1,26,42
13261,05-Jun-22,HRT1,30,33
13262,05-Jun-22,HRT1,34,38
13263,05-Jun-22,HRT1,20,27
14259,05-Jun-22,HRT1,17,24
14261,05-Jun-22,HRT1,24,36
12264,05-Jun-22,HRT1,9,16
14262,05-Jun-22,HRT2,20,23
13263,05-Jun-22,HRT2,21,29
12261,05-Jun-22,HRT2,34,36
12258,05-Jun-22,HRT2,35,50
11262,05-Jun-22,HRT2,32,43
11261,05-Jun-22,HRT2,22,24
11258,05-Jun-22,HRT2,18,22
14260,05-Jun-22,HRT2,36,38
11263,05-Jun-22,HRT2,35,38
11259,05-Jun-22,HRT2,38,41
14259,05-Jun-22,HRT2,29,41
14258,05-Jun-22,HRT2,24,39
12259,05-Jun-22,HRT2,36,39
11260,05-Jun-22,HRT2,26,34
13262,05-Jun-22,HRT2,33,34
13259,05-Jun-22,HRT2,31,44
12263,05-Jun-22,HRT2,38,44
12262,05-Jun-22,HRT2,18,30
13258,05-Jun-22,HRT2,21,30
12264,05-Jun-22,HRT2,25,40
13261,05-Jun-22,HRT2,37,40
13260,05-Jun-22,HRT2,36,40
12260,05-Jun-22,HRT2,34,45
14261,05-Jun-22,HRT2,31,45
14263,05-Jun-22,HRT2,31,45
14263,05-Jun-22,HRT3,22,29
14262,05-Jun-22,HRT3,27,29
14261,05-Jun-22,HRT3,22,29
13262,05-Jun-22,HRT3,27,29
12258,05-Jun-22,HRT3,20,27
12262,05-Jun-22,HRT3,18,27
14259,05-Jun-22,HRT3,19,27
11259,05-Jun-22,HRT3,29,32
11258,05-Jun-22,HRT3,7,8
12260,05-Jun-22,HRT3,18,25
13261,05-Jun-22,HRT3,21,25
11261,05-Jun-22,HRT3,19,21
11263,05-Jun-22,HRT3,17,20
12261,05-Jun-22,HRT3,16,19
13258,05-Jun-22,HRT3,18,26
13260,05-Jun-22,HRT3,22,24
13263,05-Jun-22,HRT3,18,23
14260,05-Jun-22,HRT3,17,19
12264,05-Jun-22,HRT3,17,24
11260,05-Jun-22,HRT3,15,20
12259,05-Jun-22,HRT3,15,16
12263,05-Jun-22,HRT3,15,16
11262,05-Jun-22,HRT3,14,18
13259,05-Jun-22,HRT3,12,23
14258,05-Jun-22,HRT3,12,21
14259,05-Jun-22,HRT4,2,3
12262,05-Jun-22,HRT4,4,6
14258,05-Jun-22,HRT4,4,7
12261,05-Jun-22,HRT4,4,4
11260,05-Jun-22,HRT4,5,7
11262,05-Jun-22,HRT4,5,6
12258,05-Jun-22,HRT4,5,6
14261,05-Jun-22,HRT4,5,7
14263,05-Jun-22,HRT4,5,6
11261,05-Jun-22,HRT4,9,10
12260,05-Jun-22,HRT4,9,13
13261,05-Jun-22,HRT4,9,9
12264,05-Jun-22,HRT4,9,17
13260,05-Jun-22,HRT4,15,15
14260,05-Jun-22,HRT4,14,16
13259,05-Jun-22,HRT4,12,19
12263,05-Jun-22,HRT4,17,19
14262,05-Jun-22,HRT4,13,14
12259,05-Jun-22,HRT4,13,14
13258,05-Jun-22,HRT4,14,20
13262,05-Jun-22,HRT4,17,20
13263,05-Jun-22,HRT4,14,18
11263,05-Jun-22,HRT4,16,18
11259,05-Jun-22,HRT4,18,18
11258,05-Jun-22,HRT4,3,3
14263,06-Jun-22,HRT3,14,29
13260,06-Jun-22,HRT1,20,30
14262,06-Jun-22,HRT1,19,30
14263,06-Jun-22,HRT1,15,30
12258,06-Jun-22,HRT1,11,19
11258,06-Jun-22,HRT1,12,19
12260,06-Jun-22,HRT1,20,40
14258,06-Jun-22,HRT1,16,40
14260,06-Jun-22,HRT1,18,26
12261,06-Jun-22,HRT1,16,26
11260,06-Jun-22,HRT1,17,34
11261,06-Jun-22,HRT1,12,18
11262,06-Jun-22,HRT1,16,31
11263,06-Jun-22,HRT1,23,41
12259,06-Jun-22,HRT1,23,32
12262,06-Jun-22,HRT1,10,20
12263,06-Jun-22,HRT1,15,25
13258,06-Jun-22,HRT1,8,15
13259,06-Jun-22,HRT1,21,42
13261,06-Jun-22,HRT1,22,33
13262,06-Jun-22,HRT1,22,38
13263,06-Jun-22,HRT1,14,27
14259,06-Jun-22,HRT1,11,24
14261,06-Jun-22,HRT1,19,36
12264,06-Jun-22,HRT1,8,16
14262,06-Jun-22,HRT2,15,23
13263,06-Jun-22,HRT2,14,29
12261,06-Jun-22,HRT2,22,36
12258,06-Jun-22,HRT2,23,50
11262,06-Jun-22,HRT2,21,43
11261,06-Jun-22,HRT2,14,24
11258,06-Jun-22,HRT2,16,22
14260,06-Jun-22,HRT2,25,38
11263,06-Jun-22,HRT2,27,38
11259,06-Jun-22,HRT2,24,41
14259,06-Jun-22,HRT2,20,41
14258,06-Jun-22,HRT2,13,39
12259,06-Jun-22,HRT2,20,39
11260,06-Jun-22,HRT2,17,34
13262,06-Jun-22,HRT2,20,34
13259,06-Jun-22,HRT2,22,44
12263,06-Jun-22,HRT2,28,44
12262,06-Jun-22,HRT2,12,30
13258,06-Jun-22,HRT2,15,30
12264,06-Jun-22,HRT2,16,40
13261,06-Jun-22,HRT2,28,40
13260,06-Jun-22,HRT2,26,40
12260,06-Jun-22,HRT2,23,45
14261,06-Jun-22,HRT2,23,45
14263,06-Jun-22,HRT2,22,45
11259,06-Jun-22,HRT1,20,30
14262,06-Jun-22,HRT3,18,29
14261,06-Jun-22,HRT3,15,29
13262,06-Jun-22,HRT3,19,29
12258,06-Jun-22,HRT3,13,27
12262,06-Jun-22,HRT3,12,27
14259,06-Jun-22,HRT3,14,27
11259,06-Jun-22,HRT3,22,32
11258,06-Jun-22,HRT3,6,8
13261,06-Jun-22,HRT3,16,25
13260,06-Jun-22,HRT3,16,24
12263,06-Jun-22,HRT3,8,16
12260,06-Jun-22,HRT3,13,25
12261,06-Jun-22,HRT3,13,19
11261,06-Jun-22,HRT3,14,21
13258,06-Jun-22,HRT3,14,26
11260,06-Jun-22,HRT3,9,20
12259,06-Jun-22,HRT3,9,16
13259,06-Jun-22,HRT3,9,23
11262,06-Jun-22,HRT3,10,18
14258,06-Jun-22,HRT3,10,21
11263,06-Jun-22,HRT3,12,20
13263,06-Jun-22,HRT3,11,23
14260,06-Jun-22,HRT3,11,19
12264,06-Jun-22,HRT3,11,24
14259,06-Jun-22,HRT4,2,3
11258,06-Jun-22,HRT4,2,3
14263,06-Jun-22,HRT4,4,6
11260,06-Jun-22,HRT4,4,7
14258,06-Jun-22,HRT4,4,7
14261,06-Jun-22,HRT4,4,7
13261,06-Jun-22,HRT4,5,9
11261,06-Jun-22,HRT4,6,10
12260,06-Jun-22,HRT4,8,13
12264,06-Jun-22,HRT4,7,17
13260,06-Jun-22,HRT4,10,15
14260,06-Jun-22,HRT4,10,16
13259,06-Jun-22,HRT4,9,19
12263,06-Jun-22,HRT4,13,19
14262,06-Jun-22,HRT4,8,14
12259,06-Jun-22,HRT4,8,14
13258,06-Jun-22,HRT4,10,20
13262,06-Jun-22,HRT4,12,20
13263,06-Jun-22,HRT4,8,18
11263,06-Jun-22,HRT4,12,18
11259,06-Jun-22,HRT4,12,18
11262,06-Jun-22,HRT4,3,6
12258,06-Jun-22,HRT4,3,6
12262,06-Jun-22,HRT4,3,6
12261,06-Jun-22,HRT4,3,4
11259,07-Jun-22,HRT1,20,30
13260,07-Jun-22,HRT1,22,30
14262,07-Jun-22,HRT1,18,30
14263,07-Jun-22,HRT1,15,30
12258,07-Jun-22,HRT1,10,19
11258,07-Jun-22,HRT1,13,19
12260,07-Jun-22,HRT1,22,40
14258,07-Jun-22,HRT1,18,40
14260,07-Jun-22,HRT1,17,26
12261,07-Jun-22,HRT1,17,26
11260,07-Jun-22,HRT1,19,34
11261,07-Jun-22,HRT1,10,18
11262,07-Jun-22,HRT1,16,31
11263,07-Jun-22,HRT1,29,41
12259,07-Jun-22,HRT1,18,32
12262,07-Jun-22,HRT1,8,20
12263,07-Jun-22,HRT1,16,25
13258,07-Jun-22,HRT1,8,15
13259,07-Jun-22,HRT1,15,42
13261,07-Jun-22,HRT1,18,33
13262,07-Jun-22,HRT1,24,38
13263,07-Jun-22,HRT1,15,27
14259,07-Jun-22,HRT1,12,24
14261,07-Jun-22,HRT1,21,36
12264,07-Jun-22,HRT1,8,16
14262,07-Jun-22,HRT2,16,23
13263,07-Jun-22,HRT2,14,29
12261,07-Jun-22,HRT2,22,36
12258,07-Jun-22,HRT2,28,50
11262,07-Jun-22,HRT2,24,43
11261,07-Jun-22,HRT2,16,24
11258,07-Jun-22,HRT2,13,22
14260,07-Jun-22,HRT2,22,38
11263,07-Jun-22,HRT2,26,38
11259,07-Jun-22,HRT2,28,41
14259,07-Jun-22,HRT2,22,41
14258,07-Jun-22,HRT2,16,39
12259,07-Jun-22,HRT2,25,39
11260,07-Jun-22,HRT2,18,34
13262,07-Jun-22,HRT2,23,34
13259,07-Jun-22,HRT2,19,44
12263,07-Jun-22,HRT2,29,44
12262,07-Jun-22,HRT2,15,30
13258,07-Jun-22,HRT2,18,30
12264,07-Jun-22,HRT2,17,40
13261,07-Jun-22,HRT2,26,40
13260,07-Jun-22,HRT2,23,40
12260,07-Jun-22,HRT2,24,45
14261,07-Jun-22,HRT2,21,45
14263,07-Jun-22,HRT2,23,45
14263,07-Jun-22,HRT3,15,29
14262,07-Jun-22,HRT3,19,29
14261,07-Jun-22,HRT3,14,29
13262,07-Jun-22,HRT3,18,29
12258,07-Jun-22,HRT3,12,27
12262,07-Jun-22,HRT3,11,27
14259,07-Jun-22,HRT3,13,27
11259,07-Jun-22,HRT3,18,32
11258,07-Jun-22,HRT3,5,8
13261,07-Jun-22,HRT3,15,25
11262,07-Jun-22,HRT3,8,18
11261,07-Jun-22,HRT3,13,21
12260,07-Jun-22,HRT3,13,25
13258,07-Jun-22,HRT3,13,26
13260,07-Jun-22,HRT3,13,24
14260,07-Jun-22,HRT3,13,19
12259,07-Jun-22,HRT3,9,16
12263,07-Jun-22,HRT3,9,16
14258,07-Jun-22,HRT3,9,21
11260,07-Jun-22,HRT3,10,20
13263,07-Jun-22,HRT3,10,23
12264,07-Jun-22,HRT3,10,24
11263,07-Jun-22,HRT3,11,20
12261,07-Jun-22,HRT3,11,19
13259,07-Jun-22,HRT3,11,23
14259,07-Jun-22,HRT4,2,3
11258,07-Jun-22,HRT4,2,3
12258,07-Jun-22,HRT4,4,6
11260,07-Jun-22,HRT4,4,7
11261,07-Jun-22,HRT4,5,10
13261,07-Jun-22,HRT4,6,9
12260,07-Jun-22,HRT4,7,13
12264,07-Jun-22,HRT4,7,17
13260,07-Jun-22,HRT4,9,15
14260,07-Jun-22,HRT4,11,16
13259,07-Jun-22,HRT4,9,19
12263,07-Jun-22,HRT4,12,19
14262,07-Jun-22,HRT4,10,14
12259,07-Jun-22,HRT4,9,14
13258,07-Jun-22,HRT4,11,20
13262,07-Jun-22,HRT4,13,20
13263,07-Jun-22,HRT4,9,18
11263,07-Jun-22,HRT4,11,18
11259,07-Jun-22,HRT4,11,18
11262,07-Jun-22,HRT4,3,6
12262,07-Jun-22,HRT4,3,6
14263,07-Jun-22,HRT4,3,6
14258,07-Jun-22,HRT4,3,7
14261,07-Jun-22,HRT4,3,7
12261,07-Jun-22,HRT4,3,4
11259,08-Jun-22,HRT1,20,30
13260,08-Jun-22,HRT1,19,30
14262,08-Jun-22,HRT1,18,30
14263,08-Jun-22,HRT1,13,30
12258,08-Jun-22,HRT1,10,19
11258,08-Jun-22,HRT1,13,19
12260,08-Jun-22,HRT1,19,40
14258,08-Jun-22,HRT1,15,40
14260,08-Jun-22,HRT1,17,26
12261,08-Jun-22,HRT1,16,26
11260,08-Jun-22,HRT1,16,34
11261,08-Jun-22,HRT1,10,18
11262,08-Jun-22,HRT1,16,31
11263,08-Jun-22,HRT1,27,41
12259,08-Jun-22,HRT1,24,32
12262,08-Jun-22,HRT1,8,20
12263,08-Jun-22,HRT1,14,25
13258,08-Jun-22,HRT1,8,15
13259,08-Jun-22,HRT1,19,42
13261,08-Jun-22,HRT1,18,33
13262,08-Jun-22,HRT1,24,38
13263,08-Jun-22,HRT1,13,27
14259,08-Jun-22,HRT1,13,24
14261,08-Jun-22,HRT1,20,36
12264,08-Jun-22,HRT1,8,16
14262,08-Jun-22,HRT2,14,23
13263,08-Jun-22,HRT2,16,29
12261,08-Jun-22,HRT2,23,36
12258,08-Jun-22,HRT2,25,50
11262,08-Jun-22,HRT2,23,43
11261,08-Jun-22,HRT2,15,24
11258,08-Jun-22,HRT2,13,22
14260,08-Jun-22,HRT2,25,38
11263,08-Jun-22,HRT2,23,38
11259,08-Jun-22,HRT2,24,41
14259,08-Jun-22,HRT2,23,41
14258,08-Jun-22,HRT2,15,39
12259,08-Jun-22,HRT2,24,39
11260,08-Jun-22,HRT2,18,34
13262,08-Jun-22,HRT2,21,34
13259,08-Jun-22,HRT2,18,44
12263,08-Jun-22,HRT2,29,44
12262,08-Jun-22,HRT2,12,30
13258,08-Jun-22,HRT2,15,30
12264,08-Jun-22,HRT2,17,40
13261,08-Jun-22,HRT2,24,40
13260,08-Jun-22,HRT2,28,40
12260,08-Jun-22,HRT2,26,45
14261,08-Jun-22,HRT2,21,45
14263,08-Jun-22,HRT2,22,45
14263,08-Jun-22,HRT3,14,29
14262,08-Jun-22,HRT3,16,29
14261,08-Jun-22,HRT3,13,29
13262,08-Jun-22,HRT3,17,29
12258,08-Jun-22,HRT3,15,27
12262,08-Jun-22,HRT3,11,27
14259,08-Jun-22,HRT3,15,27
11259,08-Jun-22,HRT3,19,32
11258,08-Jun-22,HRT3,4,8
13261,08-Jun-22,HRT3,15,25
13260,08-Jun-22,HRT3,16,24
14258,08-Jun-22,HRT3,8,21
12260,08-Jun-22,HRT3,13,25
14260,08-Jun-22,HRT3,13,19
11261,08-Jun-22,HRT3,14,21
13258,08-Jun-22,HRT3,14,26
11260,08-Jun-22,HRT3,9,20
11262,08-Jun-22,HRT3,9,18
13259,08-Jun-22,HRT3,10,23
12264,08-Jun-22,HRT3,10,24
11263,08-Jun-22,HRT3,12,20
13263,08-Jun-22,HRT3,12,23
12259,08-Jun-22,HRT3,11,16
12261,08-Jun-22,HRT3,11,19
12263,08-Jun-22,HRT3,11,16
14259,08-Jun-22,HRT4,2,3
11258,08-Jun-22,HRT4,2,3
12258,08-Jun-22,HRT4,4,6
11260,08-Jun-22,HRT4,4,7
13261,08-Jun-22,HRT4,5,9
12260,08-Jun-22,HRT4,6,13
11261,08-Jun-22,HRT4,7,10
12264,08-Jun-22,HRT4,8,17
13260,08-Jun-22,HRT4,10,15
14260,08-Jun-22,HRT4,10,16
13259,08-Jun-22,HRT4,7,19
12263,08-Jun-22,HRT4,13,19
14262,08-Jun-22,HRT4,10,14
12259,08-Jun-22,HRT4,10,14
13258,08-Jun-22,HRT4,9,20
13262,08-Jun-22,HRT4,13,20
13263,08-Jun-22,HRT4,9,18
11263,08-Jun-22,HRT4,13,18
11259,08-Jun-22,HRT4,12,18
11262,08-Jun-22,HRT4,3,6
12262,08-Jun-22,HRT4,3,6
14263,08-Jun-22,HRT4,3,6
14258,08-Jun-22,HRT4,3,7
14261,08-Jun-22,HRT4,3,7
12261,08-Jun-22,HRT4,3,4
14263,09-Jun-22,HRT3,14,29
13260,09-Jun-22,HRT1,18,30
14262,09-Jun-22,HRT1,17,30
14263,09-Jun-22,HRT1,17,30
12258,09-Jun-22,HRT1,10,19
11258,09-Jun-22,HRT1,10,19
12260,09-Jun-22,HRT1,18,40
14258,09-Jun-22,HRT1,20,40
14260,09-Jun-22,HRT1,15,26
12261,09-Jun-22,HRT1,18,26
11260,09-Jun-22,HRT1,17,34
11261,09-Jun-22,HRT1,10,18
11262,09-Jun-22,HRT1,17,31
11263,09-Jun-22,HRT1,25,41
12259,09-Jun-22,HRT1,21,32
12262,09-Jun-22,HRT1,9,20
12263,09-Jun-22,HRT1,18,25
13258,09-Jun-22,HRT1,8,15
13259,09-Jun-22,HRT1,14,42
13261,09-Jun-22,HRT1,22,33
13262,09-Jun-22,HRT1,23,38
13263,09-Jun-22,HRT1,12,27
14259,09-Jun-22,HRT1,12,24
14261,09-Jun-22,HRT1,19,36
12264,09-Jun-22,HRT1,7,16
14262,09-Jun-22,HRT2,13,23
13263,09-Jun-22,HRT2,16,29
12261,09-Jun-22,HRT2,23,36
12258,09-Jun-22,HRT2,27,50
11262,09-Jun-22,HRT2,21,43
11261,09-Jun-22,HRT2,13,24
11258,09-Jun-22,HRT2,14,22
14260,09-Jun-22,HRT2,24,38
11263,09-Jun-22,HRT2,26,38
11259,09-Jun-22,HRT2,28,41
14259,09-Jun-22,HRT2,22,41
14258,09-Jun-22,HRT2,16,39
12259,09-Jun-22,HRT2,23,39
11260,09-Jun-22,HRT2,16,34
13262,09-Jun-22,HRT2,22,34
13259,09-Jun-22,HRT2,21,44
12263,09-Jun-22,HRT2,29,44
12262,09-Jun-22,HRT2,12,30
13258,09-Jun-22,HRT2,14,30
12264,09-Jun-22,HRT2,16,40
